Inscrição|	Idade|	Curso|	Pontuação
	1522	24		14		187
	1523	24		12		4175
	1524	20		16		1779
	1525	24		16		1041
	1526	30		12		1934
	1527	25		15		3916
	1528	18		13		3816
	1529	27		15		2266
	1530	29		13		2524
	1531	26		12		949
	1532	24		16		3967
	1533	30		13		3447
	1534	19		16		2615
	1535	21		14		204
	1536	27		11		2236
	1537	21		13		228
	1538	25		14		2564
	1539	23		16		4532
	1540	19		14		3898
	1541	28		11		2759
	1542	24		11		1226
	1543	28		14		2816
	1544	26		15		4430
	1545	24		14		3098
	1546	19		15		2766
	1547	28		11		213
	1548	22		11		85
	1549	19		16		670
	1550	28		16		2843
	1551	22		12		1037
	1552	23		11		1926
	1553	21		14		981
	1554	29		16		1929
	1555	27		15		3390
	1556	24		14		3018
	1557	21		13		154
	1558	18		14		1790
	1559	17		14		2979
	1560	27		15		3658
	1561	30		11		877
	1562	21		15		1063
	1563	26		12		958
	1564	30		16		1594
	1565	26		12		1772
	1566	26		16		4036
	1567	17		15		1906
	1568	22		12		376
	1569	24		15		1365
	1570	19		16		4563
	1571	24		15		4212
	1572	29		14		207
	1573	18		12		89
	1574	19		16		4400
	1575	18		14		3365
	1576	22		13		192
	1577	26		11		736
	1578	29		16		1812
	1579	30		15		3953
	1580	21		12		503
	1581	19		14		314
	1582	18		13		719
	1583	25		14		3500
	1584	17		16		4822
	1585	27		11		3303
	1586	18		15		4628
	1587	28		12		1749
	1588	17		11		3734
	1589	30		11		3105
	1590	29		13		3743
	1591	18		14		2941
	1592	19		12		1558
	1593	22		14		3647
	1594	23		11		1347
	1595	21		15		1532
	1596	24		15		1195
	1597	29		12		4066
	1598	19		12		1295
	1599	24		12		1139
	1600	24		15		1950
	1601	28		13		319
	1602	20		13		4553
	1603	22		13		4973
	1604	23		12		4270
	1605	20		16		4427
	1606	25		16		1306
	1607	26		13		1616
	1608	17		15		2354
	1609	19		11		1720
	1610	28		12		2738
	1611	24		16		783
	1612	25		16		708
	1613	19		13		761
	1614	25		16		4729
	1615	25		12		3761
	1616	18		14		3781
	1617	26		12		3221
	1618	17		11		398
	1619	21		14		3393
	1620	29		16		376
	1621	26		16		3569
	1622	26		12		4661
	1623	20		12		142
	1624	29		14		1395
	1625	17		12		3787
	1626	22		11		4865
	1627	17		14		4539
	1628	26		14		943
	1629	22		14		1049
	1630	18		12		1809
	1631	19		15		1743
	1632	24		15		2700
	1633	18		13		1176
	1634	26		15		1654
	1635	26		12		556
	1636	18		14		2482
	1637	24		13		2107
	1638	29		12		270
	1639	20		11		32
	1640	18		13		2215
	1641	21		11		3388
	1642	27		14		3858
	1643	17		12		258
	1644	26		13		3900
	1645	17		15		2072
	1646	29		14		961
	1647	21		12		3000
	1648	20		12		680
	1649	18		13		591
	1650	24		16		4206
	1651	23		11		3264
	1652	30		15		1860
	1653	27		13		4522
	1654	22		12		4374
	1655	22		12		2580
	1656	29		11		3273
	1657	27		11		1766
	1658	23		13		3835
	1659	23		14		1585
	1660	21		13		841
	1661	23		14		1654
	1662	24		12		3479
	1663	26		12		2772
	1664	22		12		3583
	1665	20		14		4908
	1666	29		16		887
	1667	30		14		4469
	1668	23		14		4866
	1669	19		13		2570
	1670	21		13		3885
	1671	28		11		3530
	1672	21		15		339
	1673	22		11		237
	1674	27		16		797
	1675	28		14		4544
	1676	27		15		1746
	1677	22		16		329
	1678	27		13		2252
	1679	22		12		4079
	1680	21		16		1226
	1681	23		16		4992
	1682	24		14		1492
	1683	27		12		3577
	1684	17		16		2233
	1685	27		16		1873
	1686	25		16		4699
	1687	24		16		3642
	1688	21		15		1955
	1689	30		11		1241
	1690	19		13		3680
	1691	19		11		1334
	1692	30		11		4679
	1693	22		13		958
	1694	28		14		139
	1695	17		14		3280
	1696	24		16		3700
	1697	20		13		838
	1698	28		14		3816
	1699	22		16		684
	1700	18		16		981
	1701	27		14		1139
	1702	30		14		3090
	1703	17		13		4011
	1704	19		14		2971
	1705	20		13		4028
	1706	21		16		4800
	1707	23		12		133
	1708	30		16		1512
	1709	26		12		4674
	1710	25		13		4706
	1711	30		11		3725
	1712	25		11		1796
	1713	21		14		4074
	1714	20		16		4693
	1715	21		16		1598
	1716	19		14		2951
	1717	19		11		310
	1718	20		11		4616
	1719	18		12		1475
	1720	17		16		67
	1721	29		14		2603
	1722	29		15		3734
	1723	20		14		1850
	1724	21		13		3788
	1725	28		14		2408
	1726	22		16		4559
	1727	22		13		4460
	1728	25		14		1200
	1729	30		14		1076
	1730	22		15		4028
	1731	30		12		2103
	1732	20		14		3021
	1733	17		13		1210
	1734	29		11		4231
	1735	23		14		3672
	1736	19		12		2805
	1737	19		16		604
	1738	19		12		4263
	1739	27		12		197
	1740	25		12		1841
	1741	18		11		2793
	1742	20		14		3010
	1743	21		16		2194
	1744	29		16		861
	1745	29		13		3872
	1746	19		15		3622
	1747	18		15		3541
	1748	17		14		3183
	1749	23		16		1733
	1750	18		15		1554
	1751	17		11		4387
	1752	26		12		1770
	1753	18		11		1243
	1754	25		12		3472
	1755	24		14		3299
	1756	24		15		3145
	1757	27		15		4824
	1758	25		12		3528
	1759	18		16		2693
	1760	28		12		1172
	1761	24		12		3803
	1762	27		16		4827
	1763	21		16		3491
	1764	20		14		183
	1765	22		13		1895
	1766	27		15		3431
	1767	23		14		2535
	1768	19		14		724
	1769	22		12		508
	1770	29		16		3520
	1771	20		11		4031
	1772	24		11		686
	1773	27		15		3070
	1774	17		11		3286
	1775	24		13		1214
	1776	27		14		2257
	1777	30		14		664
	1778	22		12		2190
	1779	19		15		956
	1780	18		13		1589
	1781	23		15		4760
	1782	26		15		4075
	1783	27		11		1777
	1784	21		12		3217
	1785	17		14		3107
	1786	20		12		401
	1787	18		14		4696
	1788	17		16		4077
	1789	27		15		2616
	1790	25		16		3014
	1791	19		11		1638
	1792	17		16		962
	1793	17		14		1042
	1794	28		13		2588
	1795	19		14		4485
	1796	23		12		2944
	1797	25		16		2059
	1798	25		11		4011
	1799	25		16		910
	1800	17		12		4025
	1801	28		11		454
	1802	29		16		114
	1803	30		15		3448
	1804	25		15		3946
	1805	30		12		3038
	1806	21		16		1001
	1807	30		16		1524
	1808	24		12		895
	1809	29		14		4137
	1810	24		15		2269
	1811	22		15		2444
	1812	17		15		2008
	1813	27		14		4682
	1814	23		11		1768
	1815	21		13		4089
	1816	27		15		2207
	1817	21		14		2175
	1818	27		11		342
	1819	22		13		4876
	1820	24		13		423
	1821	27		15		4701
	1822	27		13		217
	1823	19		16		3938
	1824	30		16		122
	1825	20		15		4257
	1826	28		11		1839
-1
