Inscrição|	Idade|	Curso|	Pontuação
	1560	24		15		4654
	1561	24		13		494
	1562	21		14		4637
	1563	30		13		2083
	1564	28		15		4317
	1565	20		13		3360
	1566	24		13		3931
	1567	21		14		1619
	1568	22		14		3131
	1569	22		14		2481
	1570	28		14		2254
	1571	21		14		4989
	1572	27		11		2490
	1573	21		15		549
	1574	26		16		4329
	1575	26		15		2128
	1576	20		15		3987
	1577	26		13		2655
	1578	23		14		651
	1579	18		12		4382
	1580	25		14		1119
	1581	17		15		93
	1582	27		13		3652
	1583	26		14		2542
	1584	28		13		4591
	1585	30		13		3224
	1586	23		16		1703
	1587	17		12		395
	1588	17		13		4702
	1589	24		15		1134
	1590	27		12		3964
	1591	23		11		2575
	1592	18		14		778
	1593	19		16		643
	1594	18		12		1165
	1595	18		11		2363
	1596	21		11		1090
	1597	26		15		2942
	1598	29		13		2851
	1599	23		13		276
	1600	20		13		175
	1601	24		13		3531
	1602	25		16		1393
	1603	25		12		1179
	1604	19		14		2357
	1605	23		12		4070
	1606	24		13		106
	1607	27		15		3077
	1608	29		11		929
	1609	27		12		1835
	1610	27		14		1314
	1611	28		13		417
	1612	24		12		2649
	1613	22		12		2882
	1614	28		14		3751
	1615	27		11		3751
	1616	28		16		4395
	1617	20		12		652
	1618	20		11		1603
	1619	30		13		2681
	1620	26		13		1100
	1621	20		15		1375
	1622	23		15		2039
	1623	28		11		1563
	1624	30		11		3023
	1625	25		13		4495
	1626	28		14		720
	1627	19		12		1784
	1628	29		12		1508
	1629	25		12		3769
	1630	25		16		4356
	1631	18		14		4032
	1632	19		13		2113
	1633	17		14		2713
	1634	27		16		548
	1635	17		14		2630
	1636	24		13		513
	1637	29		15		244
	1638	24		13		4484
	1639	28		14		858
	1640	30		13		4322
	1641	19		14		4891
	1642	17		15		3877
	1643	20		14		4426
	1644	28		15		2340
	1645	27		16		4272
	1646	26		11		421
	1647	24		16		3793
	1648	28		16		3154
	1649	21		12		734
	1650	28		13		3078
	1651	26		16		3910
	1652	26		16		1946
	1653	21		12		4343
	1654	24		16		2020
	1655	22		12		3220
	1656	19		13		1925
	1657	22		12		3067
	1658	24		14		2031
	1659	29		11		1701
	1660	19		12		3566
	1661	24		16		4885
	1662	22		13		4130
	1663	21		12		4278
	1664	26		13		2433
	1665	25		12		377
	1666	30		11		4617
	1667	30		16		601
	1668	27		15		586
	1669	28		13		2891
	1670	28		13		124
	1671	23		12		1994
	1672	22		13		3546
	1673	27		16		4070
	1674	28		14		2036
	1675	21		15		465
	1676	30		14		1533
	1677	18		14		433
	1678	26		16		364
	1679	22		15		703
	1680	17		11		2141
	1681	24		16		1563
	1682	22		12		3619
	1683	26		12		1557
	1684	18		13		1248
	1685	27		11		1596
	1686	22		13		833
	1687	22		15		27
	1688	17		14		3729
	1689	17		11		3757
	1690	24		16		1637
	1691	27		16		301
	1692	24		15		3780
	1693	18		11		1873
	1694	25		13		1139
	1695	23		14		111
	1696	17		16		392
	1697	26		12		2997
	1698	28		16		3740
	1699	22		16		4320
	1700	17		16		3700
	1701	25		13		463
	1702	26		15		4390
	1703	29		12		1142
	1704	22		11		1869
	1705	24		16		1385
	1706	21		14		3883
	1707	17		16		5000
	1708	19		15		4670
	1709	21		15		1436
	1710	25		15		4155
	1711	29		11		3261
	1712	18		13		1632
	1713	19		15		1999
	1714	22		16		4799
	1715	26		12		4052
	1716	21		11		4362
	1717	28		12		3688
	1718	23		13		1208
	1719	27		11		3472
	1720	24		14		4706
	1721	28		12		1630
	1722	28		16		2241
	1723	28		11		3882
	1724	20		15		901
	1725	18		11		2335
	1726	17		11		1346
	1727	30		15		620
	1728	20		14		1670
	1729	24		13		2263
	1730	23		14		2783
	1731	28		12		1791
	1732	21		11		3696
	1733	26		13		3791
	1734	27		12		1047
	1735	22		14		100
	1736	29		14		948
	1737	30		11		4368
	1738	18		13		128
	1739	30		14		4394
	1740	20		14		2051
	1741	27		14		4814
	1742	28		15		1797
	1743	26		11		2200
	1744	28		12		3101
	1745	20		11		1638
	1746	27		16		3817
	1747	21		15		2832
	1748	24		16		4611
	1749	30		12		3738
	1750	30		15		4835
	1751	18		15		2136
	1752	29		14		1578
	1753	28		13		4298
	1754	24		11		1087
	1755	30		13		1504
	1756	21		14		2405
	1757	26		16		396
	1758	30		13		3143
	1759	23		14		3192
	1760	21		16		1005
	1761	19		12		4449
	1762	19		13		434
	1763	19		16		1868
	1764	21		12		3063
	1765	28		13		432
	1766	23		14		1895
	1767	17		14		1978
	1768	20		16		2028
	1769	30		16		4501
	1770	18		13		507
	1771	24		15		1588
	1772	29		16		4074
	1773	26		11		1470
	1774	29		16		4684
	1775	21		16		3388
	1776	25		12		2285
	1777	17		15		4945
	1778	25		12		3516
	1779	23		11		709
	1780	22		15		2319
	1781	29		15		4999
	1782	24		14		2724
	1783	29		12		3229
	1784	20		11		412
	1785	23		11		2085
	1786	23		14		4705
	1787	23		16		193
	1788	25		13		1263
	1789	25		11		1346
	1790	17		16		1778
	1791	20		11		2990
	1792	29		13		1727
	1793	26		15		4866
	1794	30		11		4441
	1795	22		13		47
	1796	30		11		3268
	1797	23		16		3988
	1798	27		12		4416
	1799	22		15		4063
	1800	28		13		2656
	1801	23		12		2982
	1802	22		13		1598
	1803	22		14		2611
	1804	18		13		4388
	1805	23		15		1141
	1806	18		14		4360
	1807	30		16		2475
	1808	21		13		3043
	1809	29		12		4639
	1810	18		13		1100
	1811	23		11		4171
	1812	19		14		3318
	1813	21		13		4426
	1814	23		15		4910
	1815	23		14		666
	1816	25		13		100
	1817	17		13		3765
	1818	23		15		1073
	1819	21		11		2368
	1820	17		13		4914
	1821	21		12		4152
	1822	20		12		4572
	1823	19		15		3955
	1824	26		16		4331
	1825	29		14		1764
	1826	20		12		24
-1
